id	call
ENSMUSG00000043122	absent
ENSMUSG00000054013	absent
ENSMUSG00000037638	absent
ENSMUSG00000072812	absent
ENSMUSG00000037594	absent
ENSMUSG00000047832	absent
ENSMUSG00000021298	absent
ENSMUSG00000002799	absent
ENSMUSG00000021143	absent
ENSMUSG00000012211	absent
ENSMUSG00000037466	absent
ENSMUSG00000049036	absent
ENSMUSG00000051804	absent
ENSMUSG00000043945	absent
ENSMUSG00000042063	absent
ENSMUSG00000011171	absent
ENSMUSG00000042050	absent
ENSMUSG00000078984	absent
ENSMUSG00000042029	absent
ENSMUSG00000056553	absent
ENSMUSG00000021175	absent
ENSMUSG00000018581	absent
ENSMUSG00000025323	absent
ENSMUSG00000048562	absent
ENSMUSG00000072791	absent
ENSMUSG00000025321	absent
ENSMUSG00000041886	absent
ENSMUSG00000048004	absent
ENSMUSG00000091119	absent
ENSMUSG00000049148	absent
ENSMUSG00000022155	absent
ENSMUSG00000079105	absent
ENSMUSG00000039942	absent
ENSMUSG00000022148	absent
ENSMUSG00000042961	absent
ENSMUSG00000022144	absent
ENSMUSG00000039801	absent
ENSMUSG00000005360	absent
ENSMUSG00000048424	absent
ENSMUSG00000054115	absent
ENSMUSG00000039676	absent
ENSMUSG00000003882	absent
ENSMUSG00000072663	absent
ENSMUSG00000094814	absent
ENSMUSG00000022249	absent
ENSMUSG00000058914	absent
ENSMUSG00000022243	absent
ENSMUSG00000060735	absent
ENSMUSG00000047497	absent
ENSMUSG00000022206	absent
ENSMUSG00000039458	absent
ENSMUSG00000097221	absent
ENSMUSG00000022197	absent
ENSMUSG00000022191	absent
ENSMUSG00000039385	absent
ENSMUSG00000025370	absent
ENSMUSG00000022321	absent
ENSMUSG00000040452	absent
ENSMUSG00000047565	absent
ENSMUSG00000040420	absent
ENSMUSG00000045763	absent
ENSMUSG00000022269	absent
ENSMUSG00000043556	absent
ENSMUSG00000056069	absent
ENSMUSG00000022263	absent
ENSMUSG00000022262	absent
ENSMUSG00000022240	absent
ENSMUSG00000045267	absent
ENSMUSG00000022231	absent
ENSMUSG00000038984	absent
ENSMUSG00000022324	absent
ENSMUSG00000094447	absent
ENSMUSG00000044726	absent
ENSMUSG00000038879	absent
ENSMUSG00000050963	absent
ENSMUSG00000022330	absent
ENSMUSG00000037627	absent
ENSMUSG00000048230	absent
ENSMUSG00000037617	absent
ENSMUSG00000013611	absent
ENSMUSG00000022286	absent
ENSMUSG00000022288	absent
ENSMUSG00000022292	absent
ENSMUSG00000061923	absent
ENSMUSG00000022296	absent
ENSMUSG00000022297	absent
ENSMUSG00000054196	absent
ENSMUSG00000037386	absent
ENSMUSG00000022303	absent
ENSMUSG00000022305	absent
ENSMUSG00000094112	absent
ENSMUSG00000022306	absent
ENSMUSG00000042895	absent
ENSMUSG00000022309	absent
ENSMUSG00000051920	absent
ENSMUSG00000054409	absent
ENSMUSG00000038760	absent
ENSMUSG00000038725	absent
ENSMUSG00000022340	absent
ENSMUSG00000022342	absent
ENSMUSG00000022311	absent
ENSMUSG00000038679	absent
ENSMUSG00000068522	absent
ENSMUSG00000022315	absent
ENSMUSG00000058656	absent
ENSMUSG00000072584	absent
ENSMUSG00000037362	absent
ENSMUSG00000022422	absent
ENSMUSG00000022369	absent
ENSMUSG00000022367	absent
ENSMUSG00000022366	absent
ENSMUSG00000051225	absent
ENSMUSG00000101892	absent
ENSMUSG00000022360	absent
ENSMUSG00000022358	absent
ENSMUSG00000022357	absent
ENSMUSG00000037106	absent
ENSMUSG00000037085	absent
ENSMUSG00000115463	absent
ENSMUSG00000071749	absent
ENSMUSG00000072568	absent
ENSMUSG00000022347	absent
ENSMUSG00000079025	absent
ENSMUSG00000056293	absent
ENSMUSG00000055827	absent
ENSMUSG00000055748	absent
ENSMUSG00000022376	absent
ENSMUSG00000094296	absent
ENSMUSG00000079024	absent
ENSMUSG00000015001	absent
ENSMUSG00000072511	absent
ENSMUSG00000056258	absent
ENSMUSG00000022375	absent
ENSMUSG00000036944	absent
ENSMUSG00000053469	absent
ENSMUSG00000022372	absent
ENSMUSG00000005124	absent
ENSMUSG00000022335	absent
ENSMUSG00000036800	absent
ENSMUSG00000079022	absent
ENSMUSG00000036760	absent
ENSMUSG00000036661	absent
ENSMUSG00000079020	absent
ENSMUSG00000045281	absent
ENSMUSG00000059895	absent
ENSMUSG00000072487	absent
ENSMUSG00000086361	absent
ENSMUSG00000034730	absent
ENSMUSG00000022603	absent
ENSMUSG00000022602	absent
ENSMUSG00000046380	absent
ENSMUSG00000022598	absent
ENSMUSG00000022596	absent
ENSMUSG00000022595	absent
ENSMUSG00000075605	absent
ENSMUSG00000022594	absent
ENSMUSG00000034634	absent
ENSMUSG00000101026	absent
ENSMUSG00000044678	absent
ENSMUSG00000068349	absent
ENSMUSG00000068600	absent
ENSMUSG00000075604	absent
ENSMUSG00000022589	absent
ENSMUSG00000063522	absent
ENSMUSG00000022586	absent
ENSMUSG00000079018	absent
ENSMUSG00000022582	absent
ENSMUSG00000022583	absent
ENSMUSG00000093626	absent
ENSMUSG00000022577	absent
ENSMUSG00000047003	absent
ENSMUSG00000022580	absent
ENSMUSG00000047591	absent
ENSMUSG00000098678	absent
ENSMUSG00000103906	absent
ENSMUSG00000098176	absent
ENSMUSG00000102018	absent
ENSMUSG00000115388	absent
ENSMUSG00000044361	absent
ENSMUSG00000049653	absent
ENSMUSG00000071724	absent
ENSMUSG00000109179	absent
ENSMUSG00000060794	absent
ENSMUSG00000034161	absent
ENSMUSG00000048385	absent
ENSMUSG00000116376	absent
ENSMUSG00000022560	absent
ENSMUSG00000115987	absent
ENSMUSG00000059323	absent
ENSMUSG00000004187	absent
ENSMUSG00000033837	absent
ENSMUSG00000033819	absent
ENSMUSG00000033762	absent
ENSMUSG00000033707	absent
ENSMUSG00000116138	absent
ENSMUSG00000033697	absent
ENSMUSG00000022526	absent
ENSMUSG00000033669	absent
ENSMUSG00000116024	absent
ENSMUSG00000054967	absent
ENSMUSG00000018893	absent
ENSMUSG00000033576	absent
ENSMUSG00000068252	absent
ENSMUSG00000050982	absent
ENSMUSG00000091650	absent
ENSMUSG00000044309	absent
ENSMUSG00000101113	absent
ENSMUSG00000050014	absent
ENSMUSG00000116079	absent
ENSMUSG00000091694	absent
ENSMUSG00000071716	absent
ENSMUSG00000056656	absent
ENSMUSG00000016552	absent
ENSMUSG00000019146	absent
ENSMUSG00000005716	absent
ENSMUSG00000071715	absent
ENSMUSG00000071714	absent
ENSMUSG00000071713	absent
ENSMUSG00000062154	absent
ENSMUSG00000033287	absent
ENSMUSG00000068227	absent
ENSMUSG00000022440	absent
ENSMUSG00000044933	absent
ENSMUSG00000043460	absent
ENSMUSG00000018169	absent
ENSMUSG00000033170	absent
ENSMUSG00000043501	absent
ENSMUSG00000116069	absent
ENSMUSG00000022436	absent
ENSMUSG00000116165	absent
ENSMUSG00000033099	absent
ENSMUSG00000116378	absent
ENSMUSG00000114755	absent
ENSMUSG00000033039	absent
ENSMUSG00000033029	absent
ENSMUSG00000033006	absent
ENSMUSG00000116121	absent
ENSMUSG00000032988	absent
ENSMUSG00000018126	absent
ENSMUSG00000042622	absent
ENSMUSG00000022433	absent
ENSMUSG00000044216	absent
ENSMUSG00000010830	absent
ENSMUSG00000022429	absent
ENSMUSG00000042564	absent
ENSMUSG00000022421	absent
ENSMUSG00000089837	absent
ENSMUSG00000009585	absent
ENSMUSG00000053411	absent
ENSMUSG00000000489	absent
ENSMUSG00000022415	absent
ENSMUSG00000022414	absent
ENSMUSG00000042428	absent
ENSMUSG00000115798	absent
ENSMUSG00000022416	absent
ENSMUSG00000050439	absent
ENSMUSG00000042351	absent
ENSMUSG00000022408	absent
ENSMUSG00000050164	absent
ENSMUSG00000047108	absent
ENSMUSG00000063765	absent
ENSMUSG00000042109	absent
ENSMUSG00000061633	absent
ENSMUSG00000075524	absent
ENSMUSG00000068117	absent
ENSMUSG00000068114	absent
ENSMUSG00000096883	absent
ENSMUSG00000068105	absent
ENSMUSG00000068101	absent
ENSMUSG00000068099	absent
ENSMUSG00000022456	absent
ENSMUSG00000022455	absent
ENSMUSG00000049687	absent
ENSMUSG00000068085	absent
ENSMUSG00000096852	absent
ENSMUSG00000041852	absent
ENSMUSG00000047878	absent
ENSMUSG00000022442	absent
ENSMUSG00000016763	absent
ENSMUSG00000041708	absent
ENSMUSG00000022441	absent
ENSMUSG00000018865	absent
ENSMUSG00000018868	absent
ENSMUSG00000041653	absent
ENSMUSG00000022439	absent
ENSMUSG00000062760	absent
ENSMUSG00000055745	absent
ENSMUSG00000036106	absent
ENSMUSG00000078954	absent
ENSMUSG00000016624	absent
ENSMUSG00000100967	absent
ENSMUSG00000022435	absent
ENSMUSG00000022434	absent
ENSMUSG00000022432	absent
ENSMUSG00000022431	absent
ENSMUSG00000006369	absent
ENSMUSG00000096607	absent
ENSMUSG00000022382	absent
ENSMUSG00000064284	absent
ENSMUSG00000052496	absent
ENSMUSG00000022385	absent
ENSMUSG00000016028	absent
ENSMUSG00000035900	absent
ENSMUSG00000035891	absent
ENSMUSG00000054863	absent
ENSMUSG00000054117	absent
ENSMUSG00000034333	absent
ENSMUSG00000035845	absent
ENSMUSG00000022388	absent
ENSMUSG00000035805	absent
ENSMUSG00000015365	absent
ENSMUSG00000058441	absent
ENSMUSG00000051786	absent
ENSMUSG00000022610	absent
ENSMUSG00000053137	absent
ENSMUSG00000015377	absent
ENSMUSG00000054136	absent
ENSMUSG00000022613	absent
ENSMUSG00000091780	absent
ENSMUSG00000047394	absent
ENSMUSG00000091680	absent
ENSMUSG00000078938	absent
ENSMUSG00000078937	absent
ENSMUSG00000116461	absent
ENSMUSG00000022619	absent
ENSMUSG00000022623	absent
ENSMUSG00000022622	absent
ENSMUSG00000022621	absent
ENSMUSG00000063260	absent
ENSMUSG00000052560	absent
ENSMUSG00000078932	absent
ENSMUSG00000036298	absent
ENSMUSG00000036273	absent
ENSMUSG00000047295	absent
ENSMUSG00000044021	absent
ENSMUSG00000055022	absent
ENSMUSG00000036218	absent
ENSMUSG00000036158	absent
ENSMUSG00000022449	absent
ENSMUSG00000033356	absent
ENSMUSG00000063296	absent
ENSMUSG00000022454	absent
ENSMUSG00000045608	absent
ENSMUSG00000023169	absent
ENSMUSG00000048218	absent
ENSMUSG00000044250	absent
ENSMUSG00000022468	absent
ENSMUSG00000022469	absent
ENSMUSG00000081534	absent
ENSMUSG00000022475	absent
ENSMUSG00000022479	absent
ENSMUSG00000022483	absent
ENSMUSG00000033075	absent
ENSMUSG00000029875	absent
ENSMUSG00000075427	absent
ENSMUSG00000108748	absent
ENSMUSG00000090129	absent
ENSMUSG00000059460	absent
ENSMUSG00000048077	absent
ENSMUSG00000022987	absent
ENSMUSG00000062037	absent
ENSMUSG00000051793	absent
ENSMUSG00000056184	absent
ENSMUSG00000063780	absent
ENSMUSG00000032987	absent
ENSMUSG00000108728	absent
ENSMUSG00000022991	absent
ENSMUSG00000054036	absent
ENSMUSG00000022993	absent
ENSMUSG00000003352	absent
ENSMUSG00000003354	absent
ENSMUSG00000022996	absent
ENSMUSG00000022997	absent
ENSMUSG00000059213	absent
ENSMUSG00000048154	absent
ENSMUSG00000023755	absent
ENSMUSG00000023000	absent
ENSMUSG00000022999	absent
ENSMUSG00000116358	absent
ENSMUSG00000023484	absent
ENSMUSG00000032783	absent
ENSMUSG00000001076	absent
ENSMUSG00000037579	absent
ENSMUSG00000078907	absent
ENSMUSG00000023007	absent
ENSMUSG00000023008	absent
ENSMUSG00000023009	absent
ENSMUSG00000037525	absent
ENSMUSG00000023011	absent
ENSMUSG00000023013	absent
ENSMUSG00000044217	absent
ENSMUSG00000043144	absent
ENSMUSG00000023015	absent
ENSMUSG00000023017	absent
ENSMUSG00000091604	absent
ENSMUSG00000023021	absent
ENSMUSG00000045350	absent
ENSMUSG00000045631	absent
ENSMUSG00000058057	absent
ENSMUSG00000093789	absent
ENSMUSG00000056487	absent
ENSMUSG00000093550	absent
ENSMUSG00000087444	absent
ENSMUSG00000044636	absent
ENSMUSG00000009739	absent
ENSMUSG00000098112	absent
ENSMUSG00000037280	absent
ENSMUSG00000023032	absent
ENSMUSG00000023033	absent
ENSMUSG00000113558	absent
ENSMUSG00000095440	absent
ENSMUSG00000047034	absent
ENSMUSG00000000530	absent
ENSMUSG00000000531	absent
ENSMUSG00000075408	absent
ENSMUSG00000037185	absent
ENSMUSG00000023039	absent
ENSMUSG00000047641	absent
ENSMUSG00000063971	absent
ENSMUSG00000067615	absent
ENSMUSG00000067614	absent
ENSMUSG00000067613	absent
ENSMUSG00000116336	absent
ENSMUSG00000044294	absent
ENSMUSG00000049548	absent
ENSMUSG00000048699	absent
ENSMUSG00000022986	absent
ENSMUSG00000064232	absent
ENSMUSG00000095241	absent
ENSMUSG00000023041	absent
ENSMUSG00000058354	absent
ENSMUSG00000061527	absent
ENSMUSG00000051879	absent
ENSMUSG00000056605	absent
ENSMUSG00000063661	absent
ENSMUSG00000064201	absent
ENSMUSG00000046834	absent
ENSMUSG00000067594	absent
ENSMUSG00000075402	absent
ENSMUSG00000059668	absent
ENSMUSG00000061397	absent
ENSMUSG00000050463	absent
ENSMUSG00000036966	absent
ENSMUSG00000023046	absent
ENSMUSG00000001281	absent
ENSMUSG00000001288	absent
ENSMUSG00000097050	absent
ENSMUSG00000058290	absent
ENSMUSG00000060284	absent
ENSMUSG00000023047	absent
ENSMUSG00000023050	absent
ENSMUSG00000071586	absent
ENSMUSG00000023052	absent
ENSMUSG00000052414	absent
ENSMUSG00000001655	absent
ENSMUSG00000050328	absent
ENSMUSG00000001656	absent
ENSMUSG00000022484	absent
ENSMUSG00000022485	absent
ENSMUSG00000036139	absent
ENSMUSG00000001657	absent
ENSMUSG00000001661	absent
ENSMUSG00000075394	absent
ENSMUSG00000036061	absent
ENSMUSG00000058794	absent
ENSMUSG00000063234	absent
ENSMUSG00000022487	absent
ENSMUSG00000053508	absent
ENSMUSG00000022489	absent
ENSMUSG00000022490	absent
ENSMUSG00000022491	absent
ENSMUSG00000060311	absent
ENSMUSG00000036925	absent
ENSMUSG00000051003	absent
ENSMUSG00000022534	absent
ENSMUSG00000059043	absent
ENSMUSG00000054939	absent
ENSMUSG00000039789	absent
ENSMUSG00000093575	absent
ENSMUSG00000005983	absent
ENSMUSG00000049871	absent
ENSMUSG00000039738	absent
ENSMUSG00000005980	absent
ENSMUSG00000022519	absent
ENSMUSG00000014303	absent
ENSMUSG00000022518	absent
ENSMUSG00000022542	absent
ENSMUSG00000096215	absent
ENSMUSG00000091712	absent
ENSMUSG00000051669	absent
ENSMUSG00000039427	absent
ENSMUSG00000008658	absent
ENSMUSG00000022715	absent
ENSMUSG00000107252	absent
ENSMUSG00000059003	absent
ENSMUSG00000039209	absent
ENSMUSG00000039200	absent
ENSMUSG00000039179	absent
ENSMUSG00000050908	absent
ENSMUSG00000022504	absent
ENSMUSG00000038037	absent
ENSMUSG00000043050	absent
ENSMUSG00000050058	absent
ENSMUSG00000038015	absent
ENSMUSG00000022501	absent
ENSMUSG00000079740	absent
ENSMUSG00000037991	absent
ENSMUSG00000037972	absent
ENSMUSG00000022496	absent
ENSMUSG00000022494	absent
ENSMUSG00000079737	absent
ENSMUSG00000022683	absent
ENSMUSG00000118559	absent
ENSMUSG00000065968	absent
ENSMUSG00000044117	absent
ENSMUSG00000018830	absent
ENSMUSG00000023088	absent
ENSMUSG00000075395	absent
ENSMUSG00000022676	absent
ENSMUSG00000068617	absent
ENSMUSG00000094472	absent
ENSMUSG00000022672	absent
ENSMUSG00000071637	absent
ENSMUSG00000041974	absent
ENSMUSG00000048101	absent
ENSMUSG00000022783	absent
ENSMUSG00000075370	absent
ENSMUSG00000059305	absent
ENSMUSG00000022773	absent
ENSMUSG00000049916	absent
ENSMUSG00000022768	absent
ENSMUSG00000041774	absent
ENSMUSG00000038965	absent
ENSMUSG00000071636	absent
ENSMUSG00000050240	absent
ENSMUSG00000055692	absent
ENSMUSG00000022763	absent
ENSMUSG00000022759	absent
ENSMUSG00000022758	absent
ENSMUSG00000022756	absent
ENSMUSG00000041617	absent
ENSMUSG00000012017	absent
ENSMUSG00000116652	absent
ENSMUSG00000090236	absent
ENSMUSG00000092470	absent
ENSMUSG00000041566	absent
ENSMUSG00000045521	absent
ENSMUSG00000022738	absent
ENSMUSG00000059280	absent
ENSMUSG00000043811	absent
ENSMUSG00000090777	absent
ENSMUSG00000060166	absent
ENSMUSG00000005732	absent
ENSMUSG00000116925	absent
ENSMUSG00000022721	absent
ENSMUSG00000022718	absent
ENSMUSG00000013539	absent
ENSMUSG00000000325	absent
ENSMUSG00000000326	absent
ENSMUSG00000075704	absent
ENSMUSG00000000884	absent
ENSMUSG00000086965	absent
ENSMUSG00000009097	absent
ENSMUSG00000050761	absent
ENSMUSG00000116594	absent
ENSMUSG00000072214	absent
ENSMUSG00000000028	absent
ENSMUSG00000099908	absent
ENSMUSG00000022702	absent
ENSMUSG00000050742	absent
ENSMUSG00000050158	absent
ENSMUSG00000056822	absent
ENSMUSG00000045341	absent
ENSMUSG00000061361	absent
ENSMUSG00000068535	absent
ENSMUSG00000062245	absent
ENSMUSG00000060480	absent
ENSMUSG00000041247	absent
ENSMUSG00000022686	absent
ENSMUSG00000075330	absent
ENSMUSG00000043008	absent
ENSMUSG00000041215	absent
ENSMUSG00000041205	absent
ENSMUSG00000022818	absent
ENSMUSG00000022822	absent
ENSMUSG00000046613	absent
ENSMUSG00000115219	absent
ENSMUSG00000115293	absent
ENSMUSG00000051146	absent
ENSMUSG00000050821	absent
ENSMUSG00000006958	absent
ENSMUSG00000090356	absent
ENSMUSG00000005958	absent
ENSMUSG00000033618	absent
ENSMUSG00000044626	absent
ENSMUSG00000033581	absent
ENSMUSG00000022861	absent
ENSMUSG00000033501	absent
ENSMUSG00000022878	absent
ENSMUSG00000033383	absent
ENSMUSG00000004366	absent
ENSMUSG00000047531	absent
ENSMUSG00000110291	absent
ENSMUSG00000048399	absent
ENSMUSG00000022510	absent
ENSMUSG00000038168	absent
ENSMUSG00000038148	absent
ENSMUSG00000091972	absent
ENSMUSG00000068428	absent
ENSMUSG00000052276	absent
ENSMUSG00000056423	absent
ENSMUSG00000022523	absent
ENSMUSG00000022525	absent
ENSMUSG00000048939	absent
ENSMUSG00000038094	absent
ENSMUSG00000052316	absent
ENSMUSG00000047953	absent
ENSMUSG00000022537	absent
ENSMUSG00000046546	absent
ENSMUSG00000047434	absent
ENSMUSG00000022548	absent
ENSMUSG00000022780	absent
ENSMUSG00000045625	absent
ENSMUSG00000107002	absent
ENSMUSG00000035790	absent
ENSMUSG00000052384	absent
ENSMUSG00000075269	absent
ENSMUSG00000035764	absent
ENSMUSG00000046345	absent
ENSMUSG00000079625	absent
ENSMUSG00000014075	absent
ENSMUSG00000035699	absent
ENSMUSG00000052363	absent
ENSMUSG00000022791	absent
ENSMUSG00000079620	absent
ENSMUSG00000035638	absent
ENSMUSG00000094430	absent
ENSMUSG00000035578	absent
ENSMUSG00000022802	absent
ENSMUSG00000035506	absent
ENSMUSG00000022824	absent
ENSMUSG00000061751	absent
ENSMUSG00000022832	absent
ENSMUSG00000022833	absent
ENSMUSG00000022840	absent
ENSMUSG00000052133	absent
ENSMUSG00000022849	absent
ENSMUSG00000034379	absent
ENSMUSG00000034362	absent
ENSMUSG00000059657	absent
ENSMUSG00000079597	absent
ENSMUSG00000094733	absent
ENSMUSG00000095620	absent
ENSMUSG00000071562	absent
ENSMUSG00000079594	absent
ENSMUSG00000071561	absent
ENSMUSG00000022902	absent
ENSMUSG00000054905	absent
ENSMUSG00000051980	absent
ENSMUSG00000022900	absent
ENSMUSG00000022899	absent
ENSMUSG00000022838	absent
ENSMUSG00000047746	absent
ENSMUSG00000034206	absent
ENSMUSG00000022829	absent
ENSMUSG00000108763	absent
ENSMUSG00000046961	absent
ENSMUSG00000022805	absent
ENSMUSG00000095464	absent
ENSMUSG00000022803	absent
ENSMUSG00000075122	absent
ENSMUSG00000022793	absent
ENSMUSG00000049436	absent
ENSMUSG00000022798	absent
ENSMUSG00000061080	absent
ENSMUSG00000047261	absent
ENSMUSG00000071552	absent
ENSMUSG00000022705	absent
ENSMUSG00000022701	absent
ENSMUSG00000036304	absent
ENSMUSG00000068284	absent
ENSMUSG00000022696	absent
ENSMUSG00000043065	absent
ENSMUSG00000071550	absent
ENSMUSG00000022687	absent
ENSMUSG00000022667	absent
ENSMUSG00000062082	absent
ENSMUSG00000090176	absent
ENSMUSG00000036172	absent
ENSMUSG00000052013	absent
ENSMUSG00000022661	absent
ENSMUSG00000053182	absent
ENSMUSG00000116542	absent
ENSMUSG00000033210	absent
ENSMUSG00000022659	absent
ENSMUSG00000033187	absent
ENSMUSG00000033177	absent
ENSMUSG00000022658	absent
ENSMUSG00000087141	absent
ENSMUSG00000022657	absent
ENSMUSG00000048087	absent
ENSMUSG00000058550	absent
ENSMUSG00000072419	absent
ENSMUSG00000110573	absent
ENSMUSG00000022652	absent
ENSMUSG00000030775	absent
ENSMUSG00000022650	absent
ENSMUSG00000061100	absent
ENSMUSG00000064061	absent
ENSMUSG00000033031	absent
ENSMUSG00000092009	absent
ENSMUSG00000032965	absent
ENSMUSG00000050685	absent
ENSMUSG00000022637	absent
ENSMUSG00000064310	absent
ENSMUSG00000035356	absent
ENSMUSG00000075033	absent
ENSMUSG00000022604	absent
ENSMUSG00000052917	absent
ENSMUSG00000035270	absent
ENSMUSG00000022755	absent
ENSMUSG00000022754	absent
ENSMUSG00000109588	absent
ENSMUSG00000046748	absent
ENSMUSG00000022753	absent
ENSMUSG00000068196	absent
ENSMUSG00000035107	absent
ENSMUSG00000022747	absent
ENSMUSG00000075002	absent
ENSMUSG00000055789	absent
ENSMUSG00000047293	absent
ENSMUSG00000071510	absent
ENSMUSG00000049362	absent
ENSMUSG00000060663	absent
ENSMUSG00000063137	absent
ENSMUSG00000044029	absent
ENSMUSG00000090629	absent
ENSMUSG00000090951	absent
ENSMUSG00000062105	absent
ENSMUSG00000047960	absent
ENSMUSG00000043357	absent
ENSMUSG00000064006	absent
ENSMUSG00000094539	absent
ENSMUSG00000060057	absent
ENSMUSG00000063020	absent
ENSMUSG00000062608	absent
ENSMUSG00000096695	absent
ENSMUSG00000052537	absent
ENSMUSG00000074996	absent
ENSMUSG00000074995	absent
ENSMUSG00000048810	absent
ENSMUSG00000068182	absent
ENSMUSG00000095928	absent
ENSMUSG00000094422	absent
ENSMUSG00000066257	absent
ENSMUSG00000095706	absent
ENSMUSG00000074991	absent
ENSMUSG00000022723	absent
ENSMUSG00000022722	absent
ENSMUSG00000055540	absent
ENSMUSG00000047854	absent
ENSMUSG00000052504	absent
ENSMUSG00000068167	absent
ENSMUSG00000050783	absent
ENSMUSG00000004842	absent
ENSMUSG00000091243	absent
ENSMUSG00000064115	absent
ENSMUSG00000063163	absent
ENSMUSG00000022883	absent
ENSMUSG00000052516	absent
ENSMUSG00000032948	absent
ENSMUSG00000032940	absent
ENSMUSG00000022876	absent
ENSMUSG00000079546	absent
ENSMUSG00000022860	absent
ENSMUSG00000022857	absent
ENSMUSG00000022762	absent
ENSMUSG00000094030	absent
ENSMUSG00000110358	absent
ENSMUSG00000022894	absent
ENSMUSG00000025610	absent
ENSMUSG00000022935	absent
ENSMUSG00000055811	absent
ENSMUSG00000050520	absent
ENSMUSG00000050239	absent
ENSMUSG00000045331	absent
ENSMUSG00000071471	absent
ENSMUSG00000090515	absent
ENSMUSG00000050704	absent
ENSMUSG00000056350	absent
ENSMUSG00000050224	absent
ENSMUSG00000068078	absent
ENSMUSG00000048830	absent
ENSMUSG00000009047	absent
ENSMUSG00000116636	absent
ENSMUSG00000074928	absent
ENSMUSG00000022931	absent
ENSMUSG00000060691	absent
