id	minimum_pValue	call	cutoff
ENSG00000270458	0.000102042	present	0.05
ENSG00000270460	0.003925692	present	0.05
ENSG00000270462	1.66E-06	present	0.05
ENSG00000270467	1.43E-07	present	0.05
ENSG00000270469	0.001477364	present	0.05
ENSG00000270470	0.912354303	absent	0.05
ENSG00000270472	3.34E-15	present	0.05
ENSG00000270474	0.0029351	present	0.05
ENSG00000270475	0.010967466	present	0.05
ENSG00000270477	1.97E-08	present	0.05
ENSG00000270479	0.00726137	present	0.05
ENSG00000270480	0.008115163	present	0.05
ENSG00000270482	0.000913402	present	0.05
ENSG00000270484	0.835114384	absent	0.05
ENSG00000270487	4.17E-08	present	0.05
ENSG00000270488	0.014064444	present	0.05
ENSG00000270490	0.252455574	absent	0.05
ENSG00000270491	NA	absent	0.05
ENSG00000270492	0.000549171	present	0.05
ENSG00000270493	0.190926303	absent	0.05
ENSG00000270494	0.067959657	absent	0.05
ENSG00000270495	0.820802059	absent	0.05
ENSG00000270496	0.184082159	absent	0.05
ENSG00000270497	0.000121526	present	0.05
ENSG00000270499	0.599427038	absent	0.05
ENSG00000270500	0.027565406	present	0.05
ENSG00000270503	0.023961335	present	0.05
ENSG00000270504	1.67E-08	present	0.05
ENSG00000270505	8.74E-14	present	0.05
ENSG00000270506	0.144794733	absent	0.05
ENSG00000270507	2.33E-08	present	0.05
ENSG00000270509	0.293357326	absent	0.05
ENSG00000270510	0.020390234	present	0.05
ENSG00000270512	0.000878521	present	0.05
ENSG00000270513	4.61E-07	present	0.05
ENSG00000270516	0.066510882	absent	0.05
ENSG00000270518	0.000923035	present	0.05
ENSG00000270521	0.920409343	absent	0.05
ENSG00000270522	0.000118178	present	0.05
ENSG00000270524	NA	absent	0.05
ENSG00000270526	NA	absent	0.05
ENSG00000270528	0.004286997	present	0.05
ENSG00000270531	0.000175269	present	0.05
ENSG00000270532	6.61E-05	present	0.05
ENSG00000270533	0.000107447	present	0.05
ENSG00000270535	NA	absent	0.05
ENSG00000270538	2.05E-09	present	0.05
ENSG00000270540	0.333472188	absent	0.05
ENSG00000270541	0.015018665	present	0.05
ENSG00000270542	0.012961069	present	0.05
ENSG00000270547	0.005548961	present	0.05
ENSG00000270549	2.38E-05	present	0.05
ENSG00000270550	4.62E-43	present	0.05
ENSG00000270552	0.052936742	absent	0.05
ENSG00000270553	2.10E-05	present	0.05
ENSG00000270554	0.000273779	present	0.05
ENSG00000270555	0.001814221	present	0.05
ENSG00000270557	0.000496321	present	0.05
ENSG00000270558	1.55E-07	present	0.05
ENSG00000270560	0.102292683	absent	0.05
ENSG00000270562	3.40E-05	present	0.05
ENSG00000270569	0.015117288	present	0.05
ENSG00000270570	3.52E-09	present	0.05
ENSG00000270571	0.000357899	present	0.05
ENSG00000270574	5.93E-05	present	0.05
ENSG00000270575	0.00049448	present	0.05
ENSG00000270576	NA	absent	0.05
ENSG00000270577	3.78E-05	present	0.05
ENSG00000270578	0.00177502	present	0.05
ENSG00000270580	1.11E-12	present	0.05
ENSG00000270583	0.074398182	absent	0.05
ENSG00000270584	0.002637782	present	0.05
ENSG00000270585	0.000196616	present	0.05
ENSG00000270587	1.55E-08	present	0.05
ENSG00000270588	0.033587905	present	0.05
ENSG00000270589	0.000149538	present	0.05
ENSG00000270591	7.96E-07	present	0.05
ENSG00000270593	0.006015006	present	0.05
ENSG00000270598	0.00018405	present	0.05
ENSG00000270601	1	absent	0.05
ENSG00000270604	0.000124334	present	0.05
ENSG00000270605	1.46E-06	present	0.05
ENSG00000270606	5.61E-05	present	0.05
ENSG00000270607	0.011746765	present	0.05
ENSG00000270610	0.984606301	absent	0.05
ENSG00000270611	0.80824961	absent	0.05
ENSG00000270612	0.017844048	present	0.05
ENSG00000270614	2.86E-07	present	0.05
ENSG00000270615	0.387339219	absent	0.05
ENSG00000270617	1.44E-07	present	0.05
ENSG00000270618	NA	absent	0.05
ENSG00000270619	NA	absent	0.05
ENSG00000270620	5.67E-06	present	0.05
ENSG00000270623	0.345879161	absent	0.05
ENSG00000270624	0.000334904	present	0.05
ENSG00000270625	0.781184875	absent	0.05
ENSG00000270627	0.256509656	absent	0.05
ENSG00000270629	1.13E-19	present	0.05
ENSG00000270631	0.492940814	absent	0.05
ENSG00000270632	0.000238438	present	0.05
ENSG00000270634	0.002484542	present	0.05
ENSG00000270638	0.000927292	present	0.05
ENSG00000270639	0.607387921	absent	0.05
ENSG00000270640	1.38E-11	present	0.05
ENSG00000270641	0.391783975	absent	0.05
ENSG00000270646	NA	absent	0.05
ENSG00000270647	7.85E-22	present	0.05
ENSG00000270648	0.192943312	absent	0.05
ENSG00000270652	0.061025808	absent	0.05
ENSG00000270654	0.016538385	present	0.05
ENSG00000270655	0.007753472	present	0.05
ENSG00000270659	1.07E-06	present	0.05
ENSG00000270661	0.000241017	present	0.05
ENSG00000270664	0.000177789	present	0.05
ENSG00000270665	0.007378741	present	0.05
ENSG00000270666	0.00097485	present	0.05
ENSG00000270669	0.143194428	absent	0.05
ENSG00000270670	0.006846932	present	0.05
ENSG00000270672	5.93E-10	present	0.05
ENSG00000270673	2.00E-06	present	0.05
ENSG00000270677	0.008300133	present	0.05
ENSG00000270678	NA	absent	0.05
ENSG00000270679	4.45E-05	present	0.05
ENSG00000270680	0.536029556	absent	0.05
ENSG00000270681	4.84E-05	present	0.05
ENSG00000270682	2.98E-05	present	0.05
ENSG00000270683	NA	absent	0.05
ENSG00000270685	4.00E-09	present	0.05
ENSG00000270688	2.54E-05	present	0.05
ENSG00000270689	0.101512419	absent	0.05
ENSG00000270690	0.001105522	present	0.05
ENSG00000270691	NA	absent	0.05
ENSG00000270694	5.48E-05	present	0.05
ENSG00000270695	0.182149355	absent	0.05
ENSG00000270696	3.41E-08	present	0.05
ENSG00000270697	0.002044341	present	0.05
ENSG00000270698	0.362491714	absent	0.05
ENSG00000270699	NA	absent	0.05
ENSG00000270701	0.00663086	present	0.05
ENSG00000270702	0.001131187	present	0.05
ENSG00000270705	NA	absent	0.05
ENSG00000270706	0.004412967	present	0.05
ENSG00000270708	0.000539136	present	0.05
ENSG00000270709	0.063297697	absent	0.05
ENSG00000270710	0.351160159	absent	0.05
ENSG00000270711	0.000183087	present	0.05
ENSG00000270712	0.063770547	absent	0.05
ENSG00000270713	0.30681656	absent	0.05
ENSG00000270714	5.56E-05	present	0.05
ENSG00000270716	0.000298102	present	0.05
ENSG00000270718	NA	absent	0.05
ENSG00000270719	0.01359457	present	0.05
ENSG00000270720	0.000180809	present	0.05
ENSG00000270722	1.64E-43	present	0.05
ENSG00000270723	8.43E-06	present	0.05
ENSG00000270725	0.005104157	present	0.05
ENSG00000270726	0.020089844	present	0.05
ENSG00000270727	0.072935867	absent	0.05
ENSG00000270728	1.68E-07	present	0.05
ENSG00000270729	0.008464059	present	0.05
ENSG00000270733	0.001583976	present	0.05
ENSG00000270734	0.006651083	present	0.05
ENSG00000270736	NA	absent	0.05
ENSG00000270739	0.001140425	present	0.05
ENSG00000270741	0.013582073	present	0.05
ENSG00000270745	NA	absent	0.05
ENSG00000270747	0.000947484	present	0.05
ENSG00000270748	1.04E-08	present	0.05
ENSG00000270749	0.12298164	absent	0.05
ENSG00000270751	7.84E-07	present	0.05
ENSG00000270753	0.110493691	absent	0.05
ENSG00000270754	0.623260623	absent	0.05
ENSG00000270755	0.017620992	present	0.05
ENSG00000270757	1.87E-12	present	0.05
ENSG00000270759	0.056340293	absent	0.05
ENSG00000270760	0.000113755	present	0.05
ENSG00000270761	3.60E-09	present	0.05
ENSG00000270762	0.002382097	present	0.05
ENSG00000270763	0.373549792	absent	0.05
ENSG00000270764	0.001679207	present	0.05
ENSG00000270765	1.26E-08	present	0.05
ENSG00000270766	0.002009718	present	0.05
ENSG00000270767	NA	absent	0.05
ENSG00000270771	NA	absent	0.05
ENSG00000270772	0.012885072	present	0.05
ENSG00000270773	0.210014361	absent	0.05
ENSG00000270775	0.045753619	present	0.05
ENSG00000270776	9.19E-07	present	0.05
ENSG00000270777	0.003812711	present	0.05
ENSG00000270778	0.955359663	absent	0.05
ENSG00000270779	0.056096193	absent	0.05
ENSG00000270780	0.538437419	absent	0.05
ENSG00000270781	0.00215789	present	0.05
ENSG00000270782	NA	absent	0.05
ENSG00000270788	0.091857158	absent	0.05
ENSG00000270789	2.55E-07	present	0.05
ENSG00000270790	0.000642038	present	0.05
ENSG00000270791	0.103959934	absent	0.05
ENSG00000270792	0.000594663	present	0.05
ENSG00000270793	0.539512123	absent	0.05
ENSG00000270794	NA	absent	0.05
ENSG00000270797	1.41E-07	present	0.05
ENSG00000270798	0.002686949	present	0.05
ENSG00000270799	0.056671206	absent	0.05
ENSG00000270800	2.80E-10	present	0.05
ENSG00000270802	0.000278209	present	0.05
ENSG00000270804	5.76E-09	present	0.05
ENSG00000270806	0.003662657	present	0.05
ENSG00000270807	0.025067688	present	0.05
ENSG00000270808	3.01E-05	present	0.05
ENSG00000270809	0.035730132	present	0.05
ENSG00000270811	0.000620064	present	0.05
ENSG00000270812	0.206438222	absent	0.05
ENSG00000270813	0.095111824	absent	0.05
ENSG00000270814	0.034967538	present	0.05
ENSG00000270815	NA	absent	0.05
ENSG00000270816	0.000733128	present	0.05
ENSG00000270818	0.957674843	absent	0.05
ENSG00000270820	2.46E-09	present	0.05
ENSG00000270822	4.23E-07	present	0.05
ENSG00000270823	0.000287145	present	0.05
ENSG00000270824	NA	absent	0.05
ENSG00000270826	0.835317797	absent	0.05
ENSG00000270828	0.000186193	present	0.05
ENSG00000270829	0.311512373	absent	0.05
ENSG00000270830	1.91E-06	present	0.05
ENSG00000270831	0.990862843	absent	0.05
ENSG00000270832	5.04E-05	present	0.05
ENSG00000270835	0.81487274	absent	0.05
ENSG00000270837	0.000252448	present	0.05
ENSG00000270838	NA	absent	0.05
ENSG00000270839	0.067365778	absent	0.05
ENSG00000270842	0.002021685	present	0.05
ENSG00000270846	0.063827293	absent	0.05
ENSG00000270849	NA	absent	0.05
ENSG00000270850	0.034127683	present	0.05
ENSG00000270852	0.935781593	absent	0.05
ENSG00000270855	0.159758929	absent	0.05
ENSG00000270856	NA	absent	0.05
ENSG00000270857	0.006729285	present	0.05
ENSG00000270858	0.163672427	absent	0.05
ENSG00000270859	0.185726015	absent	0.05
ENSG00000270861	0.001441646	present	0.05
ENSG00000270863	0.039578538	present	0.05
ENSG00000270864	0.000498374	present	0.05
ENSG00000270865	NA	absent	0.05
ENSG00000270866	0.276949801	absent	0.05
ENSG00000270868	9.71E-05	present	0.05
ENSG00000270870	0.00464818	present	0.05
ENSG00000270871	1.54E-07	present	0.05
ENSG00000270872	1.56E-10	present	0.05
ENSG00000270874	0.000902629	present	0.05
ENSG00000270876	6.54E-05	present	0.05
ENSG00000270878	0.000263863	present	0.05
ENSG00000270880	0.017495066	present	0.05
ENSG00000270882	9.06E-16	present	0.05
ENSG00000270883	0.00525927	present	0.05
ENSG00000270885	6.78E-05	present	0.05
ENSG00000270889	0.839829459	absent	0.05
ENSG00000270890	2.86E-07	present	0.05
ENSG00000270891	0.034455264	present	0.05
ENSG00000270892	0.002813839	present	0.05
ENSG00000270893	0.000269154	present	0.05
ENSG00000270894	0.000138754	present	0.05
ENSG00000270896	2.80E-11	present	0.05
ENSG00000270897	0.098875617	absent	0.05
ENSG00000270900	0.018255103	present	0.05
ENSG00000270902	0.000408167	present	0.05
ENSG00000270903	0.001742744	present	0.05
ENSG00000270904	0.001173035	present	0.05
ENSG00000270906	0.014301817	present	0.05
ENSG00000270909	0.03212793	present	0.05
ENSG00000270911	0.01543508	present	0.05
ENSG00000270912	NA	absent	0.05
ENSG00000270914	NA	absent	0.05
ENSG00000270915	8.29E-05	present	0.05
ENSG00000270916	NA	absent	0.05
ENSG00000270917	4.30E-11	present	0.05
ENSG00000270919	5.78E-05	present	0.05
ENSG00000270920	2.21E-06	present	0.05
ENSG00000270921	0.971476593	absent	0.05
ENSG00000270923	0.002215158	present	0.05
ENSG00000270924	NA	absent	0.05
ENSG00000270926	0.001090826	present	0.05
ENSG00000270927	0.866454956	absent	0.05
ENSG00000270929	0.380877821	absent	0.05
ENSG00000270930	0.903902083	absent	0.05
ENSG00000270933	1.31E-07	present	0.05
ENSG00000270934	0.049731779	present	0.05
ENSG00000270935	0.05560338	absent	0.05
ENSG00000270936	0.170379028	absent	0.05
ENSG00000270937	0.076275016	absent	0.05
ENSG00000270938	0.006975283	present	0.05
ENSG00000270941	2.43E-05	present	0.05
ENSG00000270945	NA	absent	0.05
ENSG00000270946	1.58E-07	present	0.05
ENSG00000270947	0.000488237	present	0.05
ENSG00000270948	0.031446254	present	0.05
ENSG00000270951	5.53E-06	present	0.05
ENSG00000270953	9.25E-08	present	0.05
ENSG00000270954	0.001160902	present	0.05
ENSG00000270955	0.07119335	absent	0.05
ENSG00000270956	1.53E-06	present	0.05
ENSG00000270957	NA	absent	0.05
ENSG00000270959	2.54E-05	present	0.05
ENSG00000270960	0.814075576	absent	0.05
ENSG00000270961	NA	absent	0.05
ENSG00000270962	1.65E-05	present	0.05
ENSG00000270964	2.23E-05	present	0.05
ENSG00000270965	0.22040271	absent	0.05
ENSG00000270966	2.92E-07	present	0.05
ENSG00000270969	0.898234498	absent	0.05
ENSG00000270971	0.999265542	absent	0.05
ENSG00000270972	2.11E-07	present	0.05
ENSG00000270973	0.85337517	absent	0.05
ENSG00000270975	0.132343993	absent	0.05
ENSG00000270976	0.000121877	present	0.05
ENSG00000270977	4.35E-05	present	0.05
ENSG00000270978	0.817843909	absent	0.05
ENSG00000270980	0.01114334	present	0.05
ENSG00000270981	5.37E-06	present	0.05
ENSG00000270982	NA	absent	0.05
ENSG00000270983	0.099676216	absent	0.05
ENSG00000270986	0.000135261	present	0.05
ENSG00000270987	0.651401853	absent	0.05
ENSG00000270988	0.012862053	present	0.05
ENSG00000270989	0.065976919	absent	0.05
ENSG00000270990	0.711477284	absent	0.05
ENSG00000270992	0.361049626	absent	0.05
ENSG00000270993	2.92E-10	present	0.05
ENSG00000270994	0.297547289	absent	0.05
ENSG00000270995	0.055027638	absent	0.05
ENSG00000270996	9.02E-05	present	0.05
ENSG00000270997	0.126029301	absent	0.05
ENSG00000270999	1.27E-06	present	0.05
ENSG00000271002	0.000344646	present	0.05
ENSG00000271003	0.143505836	absent	0.05
ENSG00000271005	0.015302758	present	0.05
ENSG00000271009	1.96E-06	present	0.05
ENSG00000271010	0.636497771	absent	0.05
ENSG00000271011	7.63E-06	present	0.05
ENSG00000271013	0.449258965	absent	0.05
ENSG00000271014	8.07E-10	present	0.05
ENSG00000271015	0.000816402	present	0.05
ENSG00000271018	6.05E-05	present	0.05
ENSG00000271021	0.005678843	present	0.05
ENSG00000271022	0.064486806	absent	0.05
ENSG00000271024	0.014150206	present	0.05
ENSG00000271025	2.50E-06	present	0.05
ENSG00000271026	0.096758828	absent	0.05
ENSG00000271027	0.001424615	present	0.05
ENSG00000271028	0.793990465	absent	0.05
ENSG00000271029	0.000107647	present	0.05
ENSG00000271032	1.03E-09	present	0.05
ENSG00000271034	0.788504325	absent	0.05
ENSG00000271035	0.34045101	absent	0.05
ENSG00000271036	0.482848159	absent	0.05
ENSG00000271040	2.69E-05	present	0.05
ENSG00000271041	NA	absent	0.05
ENSG00000271042	0.024765302	present	0.05
ENSG00000271043	1.67E-14	present	0.05
ENSG00000271044	0.34891571	absent	0.05
ENSG00000271045	0.016741681	present	0.05
ENSG00000271046	0.009338721	present	0.05
ENSG00000271047	5.58E-06	present	0.05
ENSG00000271048	0.028675533	present	0.05
ENSG00000271049	0.017278185	present	0.05
ENSG00000271052	1.46E-05	present	0.05
ENSG00000271053	0.704500752	absent	0.05
ENSG00000271056	NA	absent	0.05
ENSG00000271057	3.43E-05	present	0.05
ENSG00000271063	0.025209505	present	0.05
ENSG00000271064	5.47E-07	present	0.05
ENSG00000271065	0.002131079	present	0.05
ENSG00000271070	0.046932923	present	0.05
ENSG00000271071	0.179751211	absent	0.05
ENSG00000271072	0.286746771	absent	0.05
ENSG00000271074	0.413195729	absent	0.05
ENSG00000271075	0.000355863	present	0.05
ENSG00000271077	0.874579936	absent	0.05
ENSG00000271078	0.123814025	absent	0.05
ENSG00000271079	0.000239512	present	0.05
ENSG00000271081	0.009224217	present	0.05
ENSG00000271086	0.00056959	present	0.05
ENSG00000271088	0.99893559	absent	0.05
ENSG00000271092	4.11E-08	present	0.05
ENSG00000271093	2.41E-05	present	0.05
ENSG00000271094	NA	absent	0.05
ENSG00000271095	0.053535751	absent	0.05
ENSG00000271096	4.33E-05	present	0.05
ENSG00000271097	0.24185077	absent	0.05
ENSG00000271098	2.06E-07	present	0.05
ENSG00000271099	0.518563458	absent	0.05
ENSG00000271100	2.18E-12	present	0.05
ENSG00000271101	0.256257638	absent	0.05
ENSG00000271105	3.37E-05	present	0.05
ENSG00000271108	0.017306144	present	0.05
ENSG00000271109	4.15E-08	present	0.05
ENSG00000271111	0.1914458	absent	0.05
ENSG00000271113	0.173293163	absent	0.05
ENSG00000271114	NA	absent	0.05
ENSG00000271115	0.740363823	absent	0.05
ENSG00000271117	0.643227211	absent	0.05
ENSG00000271118	NA	absent	0.05
ENSG00000271119	0.000871585	present	0.05
ENSG00000271121	3.62E-16	present	0.05
ENSG00000271122	1.01E-08	present	0.05
ENSG00000271123	0.042981956	present	0.05
ENSG00000271127	0.516544788	absent	0.05
ENSG00000271128	3.97E-10	present	0.05
ENSG00000271129	0.038581322	present	0.05
ENSG00000271130	8.62E-11	present	0.05
ENSG00000271131	3.70E-06	present	0.05
ENSG00000271133	3.48E-06	present	0.05
ENSG00000271134	0.002109603	present	0.05
ENSG00000271136	NA	absent	0.05
ENSG00000271137	0.016265747	present	0.05
ENSG00000271138	0.0054599	present	0.05
ENSG00000271140	0.005439023	present	0.05
ENSG00000271141	1.22E-06	present	0.05
ENSG00000271142	0.107675223	absent	0.05
ENSG00000271143	0.000325807	present	0.05
ENSG00000271146	0.001695668	present	0.05
ENSG00000271147	3.76E-11	present	0.05
ENSG00000271148	0.482218384	absent	0.05
ENSG00000271149	0.673245942	absent	0.05
ENSG00000271150	1.60E-06	present	0.05
ENSG00000271151	0.000855517	present	0.05
ENSG00000271153	0.006234867	present	0.05
ENSG00000271154	NA	absent	0.05
ENSG00000271155	0.000364268	present	0.05
ENSG00000271156	0.002923346	present	0.05
ENSG00000271157	0.977278791	absent	0.05
ENSG00000271158	0.999792766	absent	0.05
ENSG00000271159	5.58E-05	present	0.05
ENSG00000271161	2.63E-07	present	0.05
ENSG00000271162	0.242882335	absent	0.05
ENSG00000271163	0.104635905	absent	0.05
ENSG00000271164	0.036688135	present	0.05
ENSG00000271166	0.905858657	absent	0.05
ENSG00000271167	0.981943279	absent	0.05
ENSG00000271171	0.0130305	present	0.05
ENSG00000271172	0.000805438	present	0.05
ENSG00000271173	0.31927064	absent	0.05
ENSG00000271174	0.446513491	absent	0.05
ENSG00000271175	0.050588504	absent	0.05
ENSG00000271177	4.49E-06	present	0.05
ENSG00000271178	6.36E-08	present	0.05
ENSG00000271179	0.625037563	absent	0.05
ENSG00000271180	0.119295728	absent	0.05
ENSG00000271181	4.24E-05	present	0.05
ENSG00000271182	0.345058177	absent	0.05
ENSG00000271184	0.948221368	absent	0.05
ENSG00000271185	0.047459119	present	0.05
ENSG00000271187	6.95E-06	present	0.05
ENSG00000271190	0.694975003	absent	0.05
ENSG00000271192	NA	absent	0.05
ENSG00000271194	NA	absent	0.05
ENSG00000271195	0.029976028	present	0.05
ENSG00000271196	7.24E-11	present	0.05
ENSG00000271198	0.29325773	absent	0.05
ENSG00000271199	1.41E-06	present	0.05
ENSG00000271200	4.08E-06	present	0.05
ENSG00000271201	0.733915309	absent	0.05
ENSG00000271202	0.083539887	absent	0.05
ENSG00000271204	1.49E-05	present	0.05
ENSG00000271205	1.46E-05	present	0.05
ENSG00000271207	0.076630673	absent	0.05
ENSG00000271208	2.86E-06	present	0.05
ENSG00000271209	0.963906056	absent	0.05
ENSG00000271211	NA	absent	0.05
ENSG00000271214	0.000582729	present	0.05
ENSG00000271215	0.007344734	present	0.05
ENSG00000271216	0.093586591	absent	0.05
ENSG00000271218	1.01E-05	present	0.05
ENSG00000271219	0.923441943	absent	0.05
ENSG00000271220	0.083476419	absent	0.05
